id,original query
1,"WITH ""cte1"" AS (SELECT ""spend_date"",""user_id"" FROM ""spending"" GROUP BY ""spend_date"",""user_id"" HAVING COUNT(1)=1), ""cte2"" AS (SELECT ""c"".""spend_date"",'desktop' AS ""platform"",SUM(""amount"") AS ""total_amount"",COUNT(""c"".""user_id"") AS ""total_users"" FROM ""cte1"" AS ""c"" JOIN ""spending"" AS ""s"" ON ""c"".""spend_date""=""s"".""spend_date"" AND ""c"".""user_id""=""s"".""user_id"" WHERE ""platform""='desktop' GROUP BY ""c"".""spend_date"" UNION ALL SELECT ""c"".""spend_date"",'mobile' AS ""platform"",SUM(""amount"") AS ""total_amount"",COUNT(""c"".""user_id"") AS ""total_users"" FROM ""cte1"" AS ""c"" JOIN ""spending"" AS ""s"" ON ""c"".""spend_date""=""s"".""spend_date"" AND ""c"".""user_id""=""s"".""user_id"" WHERE ""platform""='mobile' GROUP BY ""c"".""spend_date"" UNION ALL SELECT ""spend_date"",'both' AS ""plat"",SUM(""sub"") AS ""total_amount"",COUNT(""user_id"") AS ""total_users"" FROM (SELECT ""spend_date"",""user_id"",SUM(""amount"") AS ""sub"" FROM ""spending"" GROUP BY ""spend_date"",""user_id"" HAVING COUNT(1)=2) AS ""r1"" GROUP BY ""spend_date""), ""cte3"" AS (SELECT DISTINCT ""spend_date"",'desktop' AS ""platform"" FROM ""spending"" UNION ALL SELECT DISTINCT ""spend_date"",'mobile' AS ""platform"" FROM ""spending"" UNION ALL SELECT DISTINCT ""spend_date"",'both' AS ""platform"" FROM ""spending"") SELECT ""c3"".""spend_date"",""c3"".""platform"",COALESCE(""c2"".""total_amount"", 0) AS ""total_amount"",COALESCE(""c2"".""total_users"", 0) AS ""total_users"" FROM ""cte3"" AS ""c3"" LEFT JOIN ""cte2"" AS ""c2"" ON ""c3"".""spend_date""=""c2"".""spend_date"" AND ""c3"".""platform""=""c2"".""platform"""
2,"WITH ""all_date"" AS (SELECT ""spend_date"" FROM ""spending""), ""all_platform"" AS (SELECT 'desktop' AS ""platform"" UNION SELECT 'mobile' UNION SELECT 'both'), ""cte1"" AS (SELECT ""spend_date"",""platform"" FROM ""all_date"" AS ""d"" JOIN ""all_platform"" AS ""p""), ""cte2"" AS (SELECT ""user_id"",""spend_date"",STRING_AGG(""platform"", ',') AS ""platform"" FROM ""spending"" GROUP BY 1,2), ""cte3"" AS (SELECT ""c"".""spend_date"",(CASE WHEN ""c"".""platform""='desktop' THEN 'desktop' WHEN ""c"".""platform""='mobile' THEN 'mobile' ELSE 'both' END) AS ""platform"",SUM(""s"".""amount"") AS ""total_amount"",COUNT(DISTINCT ""s"".""user_id"") AS ""total_users"" FROM ""cte2"" AS ""c"" JOIN ""spending"" AS ""s"" ON ""c"".""user_id""=""s"".""user_id"" AND ""c"".""spend_date""=""s"".""spend_date"" GROUP BY 1,2) SELECT ""c1"".""spend_date"",""c1"".""platform"",COALESCE(""c3"".""total_amount"", 0) AS ""total_amount"",COALESCE(""c3"".""total_users"", 0) AS ""total_users"" FROM ""cte1"" AS ""c1"" LEFT JOIN ""cte3"" AS ""c3"" ON ""c1"".""spend_date""=""c3"".""spend_date"" AND ""c1"".""platform""=""c3"".""platform"" GROUP BY 1,2,3,4"
3,"WITH ""platform"" AS (SELECT DISTINCT ""spend_date"",'both' AS ""platform"" FROM ""Spending"" UNION ALL SELECT DISTINCT ""spend_date"",'desktop' AS ""platform"" FROM ""spending"" UNION ALL SELECT DISTINCT ""spend_date"",'mobile' AS ""platform"" FROM ""spending"") SELECT ""p"".""spend_date"",""p"".""platform"",COALESCE(SUM(""s"".""amount""), 0) AS ""total_amount"",COALESCE(COUNT(DISTINCT ""s"".""user_id""), 0) AS ""total_users"" FROM ""platform"" AS ""p"" LEFT JOIN (SELECT ""user_id"",""spend_date"",SUM(""amount"") AS ""amount"",CASE WHEN COUNT(DISTINCT ""platform"")=2 THEN 'both' ELSE ""platform"" END AS ""platform"" FROM ""Spending"" GROUP BY ""user_id"",""spend_date"") AS ""s"" ON ""p"".""spend_date""=""s"".""spend_Date"" AND ""p"".""platform""=""s"".""platform"" GROUP BY ""p"".""spend_date"",""p"".""platform"""
4,"WITH ""date_platform"" AS (SELECT DISTINCT ""spend_date"",'mobile' AS ""platform"" FROM ""Spending"" UNION SELECT DISTINCT ""spend_date"",'desktop' AS ""platform"" FROM ""Spending"" UNION SELECT DISTINCT ""spend_date"",'both' AS ""platform"" FROM ""Spending""), ""spending_platform"" AS (SELECT ""user_id"",""spend_date"",SUM(""amount"") AS ""amount"",CASE WHEN COUNT(""platform"")=1 THEN ""platform"" ELSE 'both' END AS ""platform"" FROM ""Spending"" GROUP BY ""user_id"",""spend_date"") SELECT ""spend_date"",""date_platform"".""platform"",SUM(COALESCE(""amount"", 0)) AS ""total_amount"",COUNT(""user_id"") AS ""total_users"" FROM ""date_platform"" LEFT JOIN ""spending_platform"" USING (""spend_date"",""platform"") GROUP BY ""spend_date"",""platform"""
5,"WITH ""cte"" AS (SELECT DISTINCT ""spend_date"",'both' AS ""platform"" FROM ""spending"" UNION SELECT DISTINCT ""spend_date"",'desktop' AS ""platform"" FROM ""spending"" UNION SELECT DISTINCT ""spend_date"",'mobile' AS ""platform"" FROM ""spending"") SELECT ""a"".""spend_date"",""a"".""platform"",SUM(CASE WHEN ""b"".""platform"" IS NULL THEN 0 ELSE ""b"".""tot"" END) AS ""total_amount"",SUM(CASE WHEN ""b"".""platform"" IS NULL THEN 0 ELSE 1 END) AS ""total_users"" FROM ""cte"" AS ""a"" LEFT JOIN (SELECT ""user_id"",""spend_date"",COUNT(DISTINCT ""platform"") AS ""cnt"",(CASE WHEN COUNT(DISTINCT ""platform"")=2 THEN 'both' ELSE ""platform"" END) AS ""platform"",SUM(""amount"") AS ""tot"" FROM ""Spending"" GROUP BY ""user_id"",""spend_date"") AS ""b"" ON ""a"".""spend_date""=""b"".""spend_date"" AND ""a"".""platform""=""b"".""platform"" GROUP BY ""a"".""spend_date"",""a"".""platform"""
6,"WITH ""cte"" AS (SELECT ""user_id"",""spend_date"",SUM(DISTINCT CASE WHEN ""platform""='desktop' THEN 1 ELSE 2 END) AS ""type"",SUM(""amount"") AS ""amount"" FROM ""Spending"" GROUP BY ""spend_date"",""user_id"") SELECT ""sub1"".""spend_date"",""sub1"".""platform"",COALESCE(""sub2"".""total_amount"", 0) AS ""total_amount"",COALESCE(""sub2"".""total_users"", 0) AS ""total_users"" FROM (SELECT DISTINCT ""cte"".""spend_date"",""p"".""platform"" FROM ""cte"" JOIN (SELECT 'desktop' AS ""platform"" UNION SELECT 'mobile' UNION SELECT 'both') AS ""p"") AS ""sub1"" LEFT JOIN (SELECT ""spend_date"",CASE WHEN ""type""=1 THEN 'desktop' WHEN ""type""=2 THEN 'mobile' ELSE 'both' END AS ""platform"",SUM(""amount"") AS ""total_amount"",COUNT(""user_id"") AS ""total_users"" FROM ""cte"" GROUP BY ""spend_date"",""type"") AS ""sub2"" ON ""sub1"".""spend_date""=""sub2"".""spend_date"" AND ""sub1"".""platform""=""sub2"".""platform"""
7,"WITH ""t1"" AS (SELECT DISTINCT ""spend_date"",'mobile' AS ""platform"" FROM ""Spending"" UNION SELECT DISTINCT ""spend_date"",'desktop' AS ""platform"" FROM ""Spending"" UNION SELECT DISTINCT ""spend_date"",'both' AS ""platform"" FROM ""Spending""), ""t2"" AS (SELECT ""user_id"",""spend_date"",CASE WHEN COUNT(DISTINCT ""platform"")=2 THEN 'both' ELSE ""platform"" END AS ""platform"",SUM(""amount"") AS ""amount"" FROM ""Spending"" GROUP BY ""spend_date"",""user_id"") SELECT ""t1"".*,COALESCE(SUM(""amount""), 0) AS ""total_amount"",COUNT(DISTINCT ""user_id"") AS ""total_users"" FROM ""t1"" LEFT JOIN ""t2"" USING (""spend_date"",""platform"") GROUP BY 1,2"
8,"WITH ""a"" AS (SELECT ""user_id"",""spend_date"",(CASE WHEN COUNT(""platform"")=2 THEN 'both' ELSE ""platform"" END) AS ""platform"",SUM(""amount"") AS ""amount"",1 AS ""isboth"" FROM ""spending"" GROUP BY ""user_id"",""spend_date""), ""aa"" AS (SELECT * FROM ""a"" UNION ALL SELECT ""user_id"",""spend_date"",'desktop' AS ""platform"",0 AS ""amount"",0 AS ""isboth"" FROM ""a"" UNION ALL SELECT ""user_id"",""spend_date"",'mobile' AS ""platform"",0 AS ""amount"",0 AS ""isboth"" FROM ""a"" UNION ALL SELECT ""user_id"",""spend_date"",'both' AS ""platform"",0 AS ""amount"",0 AS ""isboth"" FROM ""a"") SELECT ""spend_date"",""platform"",SUM(""amount"") AS ""total_amount"",SUM(""isboth"") AS ""total_users"" FROM ""aa"" GROUP BY ""spend_date"",""platform"" ORDER BY FIELD(""platform"", 'desktop', 'mobile', 'both'),""spend_date"""
9,"WITH ""cte"" AS ((SELECT ""user_id"",""spend_date"",""platform"",SUM(""amount"") AS ""amount"" FROM ""Spending"" GROUP BY 1,2 HAVING COUNT(DISTINCT ""platform"")=1) UNION ALL (SELECT ""user_id"",""spend_date"",'both' AS ""platform"",SUM(""amount"") AS ""amount"" FROM ""Spending"" GROUP BY ""user_id"",""spend_date"" HAVING COUNT(DISTINCT ""platform"")=2)), ""cte1"" AS (SELECT DISTINCT ""spend_date"",'desktop' AS ""platform"" FROM ""Spending"" UNION (SELECT DISTINCT ""spend_date"",'mobile' AS ""platform"" FROM ""Spending"") UNION (SELECT DISTINCT ""spend_date"",'both' AS ""platform"" FROM ""Spending"")) SELECT ""cte1"".""spend_date"",""cte1"".""platform"",COALESCE(SUM(""cte"".""amount""), 0) AS ""total_amount"",COUNT(DISTINCT ""cte"".""user_id"") AS ""total_users"" FROM ""cte1"" LEFT JOIN ""cte"" ON ""cte1"".""spend_date""=""cte"".""spend_date"" AND ""cte1"".""platform""=""cte"".""platform"" GROUP BY ""cte1"".""spend_date"",""cte1"".""platform"""
10,"ERROR: mysql parse error: line 1 column 236 near ""as s1 right join spending as s2 on s1.spend_date=s2.spend_date and s1.user_id=s2.user_id)) select t2.spend_date , t2.platform , if(t1.total_amount is null, 0, t1.total_amount) as total_amount , if(t1.total_users is null, 0, t1.total_users) as total_users from ( select spend_date , platform , sum(amount) as total_amount , count(distinct user_id) as total_users from temp group by spend_date, platform order by platform, spend_date) as t1 right join ( select distinct(spend_date), 'desktop' platform from Spending union select distinct(spend_date), 'mobile' platform from Spending union select distinct(spend_date), 'both' platform from Spending) as t2 on t1.spend_date = t2.spend_date and t1.platform = t2.platform "" "
