id,original query
1,"WITH ""temp"" AS (SELECT ""seller_id"",SUM(""price"") AS ""total"" FROM ""Sales"" GROUP BY ""seller_id"" ORDER BY ""total"" DESC) SELECT ""temp2"".""seller_id"" FROM (SELECT ""seller_id"",RANK() OVER (ORDER BY ""total"" DESC) AS ""seq"" FROM ""temp"") AS ""temp2"" WHERE ""temp2"".""seq""=1"
2,"SELECT ""seller_id"" FROM ""sales"" GROUP BY ""seller_id"" HAVING SUM(""price"")>=ALL (SELECT SUM(""price"") FROM ""sales"" GROUP BY ""seller_id"")"
3,"WITH ""ref"" AS (SELECT ""seller_id"",SUM(""price"") AS ""sales"" FROM ""Sales"" AS ""s"" JOIN ""Product"" USING (""product_id"") GROUP BY ""seller_id"" ORDER BY ""sales"" DESC) SELECT ""seller_id"" FROM ""ref"" WHERE ""sales""=(SELECT MAX(""sales"") FROM ""ref"")"
4,"SELECT ""seller_id"" FROM (SELECT ""seller_id"",RANK() OVER (ORDER BY SUM(""price"") DESC) AS ""rk"" FROM ""sales"" GROUP BY ""seller_id"") AS ""r"" WHERE ""rk""=1"
5,"WITH ""cte"" AS (SELECT ""seller_id"",SUM(""price"") AS ""amount"" FROM ""sales"" GROUP BY ""seller_id""), ""temp"" AS (SELECT ""seller_id"",""amount"",RANK() OVER (ORDER BY ""amount"" DESC) AS ""rnk"" FROM ""cte"") SELECT ""seller_id"" FROM ""temp"" WHERE ""rnk""=1"
6,"SELECT ""seller_id"" FROM (SELECT ""s"".""seller_id"",SUM(""s"".""price"") AS ""total"",RANK() OVER (ORDER BY SUM(""s"".""price"") DESC) AS ""rnk"" FROM ""sales"" AS ""s"" GROUP BY ""s"".""seller_id"") AS ""t"" WHERE ""rnk""=1"
7,"SELECT ""seller_id"" FROM ""sales"" GROUP BY ""seller_id"" HAVING SUM(""price"")=(SELECT SUM(""price"") FROM ""sales"" GROUP BY ""seller_id"" ORDER BY SUM(""price"") DESC LIMIT 1)"
8,"WITH ""cte"" AS (SELECT ""seller_id"",DENSE_RANK() OVER (ORDER BY SUM(""price"") DESC) AS ""Ranking"" FROM ""Sales"" GROUP BY ""seller_id"") SELECT ""cte"".""seller_id"" FROM ""cte"" WHERE ""Ranking""=1"
9,"SELECT ""seller_id"" FROM ""Sales"" GROUP BY ""seller_id"" HAVING SUM(""price"")=(SELECT SUM(""price"") FROM ""Sales"" GROUP BY ""seller_id"" ORDER BY SUM(""price"") DESC LIMIT 1)"
10,"SELECT ""seller_id"" FROM (SELECT ""seller_id"",RANK() OVER (ORDER BY ""sales"" DESC) AS ""ranker_point"" FROM (SELECT ""seller_id"",SUM(""price"") AS ""sales"" FROM ""Sales"" GROUP BY 1 ORDER BY 2 DESC) AS ""a"") AS ""b"" WHERE ""ranker_point""=1"
11,"SELECT ""seller_id"" FROM (SELECT ""seller_id"",RANK() OVER (ORDER BY SUM(""price"") DESC) AS ""rk"" FROM ""Sales"" GROUP BY ""seller_id"") AS ""tbl"" WHERE ""rk""=1"
12,"SELECT ""seller_id"" FROM ""Sales"" GROUP BY ""seller_id"" HAVING SUM(""price"")=(SELECT MAX(""total_price"") FROM (SELECT SUM(""price"") AS ""total_price"" FROM ""Sales"" GROUP BY ""seller_id"") AS ""seller_total_price"")"
13,"WITH ""cte"" AS (SELECT *,RANK() OVER (ORDER BY SUM(""price"") DESC) AS ""RNK"" FROM ""Sales"" GROUP BY ""seller_id"") SELECT ""seller_id"" FROM ""cte"" WHERE ""RNK""=1"
14,"SELECT ""seller_id"" FROM ""Sales"" GROUP BY ""seller_id"" HAVING SUM(""price"")=(SELECT MAX(""sale"") FROM (SELECT ""seller_id"",SUM(""price"") AS ""sale"" FROM ""Sales"" GROUP BY ""seller_id"") AS ""A"")"
